"year","latitude","longitude","name","value"
2010,53,-180.5,"Mar-Apr ice",NA
2010,53,-180.25,"Jan-Feb ice",NA
2010,53,-180.25,"Mar-Apr ice",NA
2010,53,-180,"Jan-Feb ice",NA
2010,53,-180,"Mar-Apr ice",NA
2010,53,-179.75,"Jan-Feb ice",NA
2010,53,-179.75,"Mar-Apr ice",NA
2010,53,-179.5,"Jan-Feb ice",NA
2010,53,-179.5,"Mar-Apr ice",NA
2010,53,-179.25,"Jan-Feb ice",NA
2010,53,-179.25,"Mar-Apr ice",NA
2010,53,-179,"Jan-Feb ice",NA
2010,53,-179,"Mar-Apr ice",NA
2010,53,-178.75,"Jan-Feb ice",NA
2010,53,-178.75,"Mar-Apr ice",NA
2010,53,-178.5,"Jan-Feb ice",NA
2010,53,-178.5,"Mar-Apr ice",NA
2010,53,-178.25,"Jan-Feb ice",NA
2010,53,-178.25,"Mar-Apr ice",NA
2010,53,-178,"Jan-Feb ice",NA
2010,53,-178,"Mar-Apr ice",NA
2010,53,-177.75,"Jan-Feb ice",NA
2010,53,-177.75,"Mar-Apr ice",NA
2010,53,-177.5,"Jan-Feb ice",NA
2010,53,-177.5,"Mar-Apr ice",NA
2010,53,-177.25,"Jan-Feb ice",NA
2010,53,-177.25,"Mar-Apr ice",NA
2010,53,-177,"Jan-Feb ice",NA
2010,53,-177,"Mar-Apr ice",NA
2010,53,-176.75,"Jan-Feb ice",NA
2010,53,-176.75,"Mar-Apr ice",NA
2010,53,-176.5,"Jan-Feb ice",NA
2010,53,-176.5,"Mar-Apr ice",NA
2010,53,-176.25,"Jan-Feb ice",NA
2010,53,-176.25,"Mar-Apr ice",NA
2010,53,-176,"Jan-Feb ice",NA
2010,53,-176,"Mar-Apr ice",NA
2010,53,-175.75,"Jan-Feb ice",NA
2010,53,-175.75,"Mar-Apr ice",NA
2010,53,-175.5,"Jan-Feb ice",NA
2010,53,-175.5,"Mar-Apr ice",NA
2010,53,-175.25,"Jan-Feb ice",NA
2010,53,-175.25,"Mar-Apr ice",NA
2010,53,-175,"Jan-Feb ice",NA
2010,53,-175,"Mar-Apr ice",NA
2010,53,-174.75,"Jan-Feb ice",NA
2010,53,-174.75,"Mar-Apr ice",NA
2010,53,-174.5,"Jan-Feb ice",NA
2010,53,-174.5,"Mar-Apr ice",NA
2010,53,-174.25,"Jan-Feb ice",NA
2010,53,-174.25,"Mar-Apr ice",NA
2010,53,-174,"Jan-Feb ice",NA
2010,53,-174,"Mar-Apr ice",NA
2010,53,-173.75,"Jan-Feb ice",NA
2010,53,-173.75,"Mar-Apr ice",NA
2010,53,-173.5,"Jan-Feb ice",NA
2010,53,-173.5,"Mar-Apr ice",NA
2010,53,-173.25,"Jan-Feb ice",NA
2010,53,-173.25,"Mar-Apr ice",NA
2010,53,-173,"Jan-Feb ice",NA
2010,53,-173,"Mar-Apr ice",NA
2010,53,-172.75,"Jan-Feb ice",NA
2010,53,-172.75,"Mar-Apr ice",NA
2010,53,-172.5,"Jan-Feb ice",NA
2010,53,-172.5,"Mar-Apr ice",NA
2010,53,-172.25,"Jan-Feb ice",NA
2010,53,-172.25,"Mar-Apr ice",NA
2010,53,-172,"Jan-Feb ice",NA
2010,53,-172,"Mar-Apr ice",NA
2010,53,-171.75,"Jan-Feb ice",NA
2010,53,-171.75,"Mar-Apr ice",NA
2010,53,-171.5,"Jan-Feb ice",NA
2010,53,-171.5,"Mar-Apr ice",NA
2010,53,-171.25,"Jan-Feb ice",NA
2010,53,-171.25,"Mar-Apr ice",NA
2010,53,-171,"Jan-Feb ice",NA
2010,53,-171,"Mar-Apr ice",NA
2010,53,-170.75,"Jan-Feb ice",NA
2010,53,-170.75,"Mar-Apr ice",NA
2010,53,-170.5,"Jan-Feb ice",NA
2010,53,-170.5,"Mar-Apr ice",NA
2010,53,-170.25,"Jan-Feb ice",NA
2010,53,-170.25,"Mar-Apr ice",NA
2010,53,-170,"Jan-Feb ice",NA
2010,53,-170,"Mar-Apr ice",NA
2010,53,-169.75,"Jan-Feb ice",NA
2010,53,-169.75,"Mar-Apr ice",NA
2010,53,-169.5,"Jan-Feb ice",NA
2010,53,-169.5,"Mar-Apr ice",NA
2010,53,-169.25,"Jan-Feb ice",NA
2010,53,-169.25,"Mar-Apr ice",NA
2010,53,-169,"Jan-Feb ice",NA
2010,53,-169,"Mar-Apr ice",NA
2010,53,-168.75,"Jan-Feb ice",NA
2010,53,-168.75,"Mar-Apr ice",NA
2010,53,-168.5,"Jan-Feb ice",NA
2010,53,-168.5,"Mar-Apr ice",NA
2010,53,-168.25,"Jan-Feb ice",NA
2010,53,-168.25,"Mar-Apr ice",NA
2010,53,-168,"Jan-Feb ice",NA
2010,53,-168,"Mar-Apr ice",NA
2010,53,-167.75,"Jan-Feb ice",NA
2010,53,-167.75,"Mar-Apr ice",NA
2010,53,-167.5,"Jan-Feb ice",NA
2010,53,-167.5,"Mar-Apr ice",NA
2010,53,-167.25,"Jan-Feb ice",NA
2010,53,-167.25,"Mar-Apr ice",NA
2010,53,-167,"Jan-Feb ice",NA
2010,53,-167,"Mar-Apr ice",NA
2010,53,-166.75,"Jan-Feb ice",NA
2010,53,-166.75,"Mar-Apr ice",NA
2010,53,-166.5,"Jan-Feb ice",NA
2010,53,-166.5,"Mar-Apr ice",NA
2010,53,-166.25,"Jan-Feb ice",NA
2010,53,-166.25,"Mar-Apr ice",NA
2010,53,-166,"Jan-Feb ice",NA
2010,53,-166,"Mar-Apr ice",NA
2010,53,-165.75,"Jan-Feb ice",NA
2010,53,-165.75,"Mar-Apr ice",NA
2010,53,-165.5,"Jan-Feb ice",NA
2010,53,-165.5,"Mar-Apr ice",NA
2010,53,-165.25,"Jan-Feb ice",NA
2010,53,-165.25,"Mar-Apr ice",NA
2010,53,-165,"Jan-Feb ice",NA
2010,53,-165,"Mar-Apr ice",NA
2010,53,-164.75,"Jan-Feb ice",NA
2010,53,-164.75,"Mar-Apr ice",NA
2010,53,-164.5,"Jan-Feb ice",NA
2010,53,-164.5,"Mar-Apr ice",NA
2010,53,-164.25,"Jan-Feb ice",NA
2010,53,-164.25,"Mar-Apr ice",NA
2010,53,-164,"Jan-Feb ice",NA
2010,53,-164,"Mar-Apr ice",NA
2010,53,-163.75,"Jan-Feb ice",NA
2010,53,-163.75,"Mar-Apr ice",NA
2010,53,-163.5,"Jan-Feb ice",NA
2010,53,-163.5,"Mar-Apr ice",NA
2010,53,-163.25,"Jan-Feb ice",NA
2010,53,-163.25,"Mar-Apr ice",NA
2010,53,-163,"Jan-Feb ice",NA
2010,53,-163,"Mar-Apr ice",NA
2010,53,-162.75,"Jan-Feb ice",NA
2010,53,-162.75,"Mar-Apr ice",NA
2010,53,-162.5,"Jan-Feb ice",NA
2010,53,-162.5,"Mar-Apr ice",NA
2010,53,-162.25,"Jan-Feb ice",NA
2010,53,-162.25,"Mar-Apr ice",NA
2010,53,-162,"Jan-Feb ice",NA
2010,53,-162,"Mar-Apr ice",NA
2010,53,-161.75,"Jan-Feb ice",NA
2010,53,-161.75,"Mar-Apr ice",NA
2010,53,-161.5,"Jan-Feb ice",NA
2010,53,-161.5,"Mar-Apr ice",NA
2010,53,-161.25,"Jan-Feb ice",NA
2010,53,-161.25,"Mar-Apr ice",NA
2010,53,-161,"Jan-Feb ice",NA
2010,53,-161,"Mar-Apr ice",NA
2010,53,-160.75,"Jan-Feb ice",NA
2010,53,-160.75,"Mar-Apr ice",NA
2010,53,-160.5,"Jan-Feb ice",NA
2010,53,-160.5,"Mar-Apr ice",NA
2010,53,-160.25,"Jan-Feb ice",NA
2010,53,-160.25,"Mar-Apr ice",NA
2010,53,-160,"Jan-Feb ice",NA
2010,53,-160,"Mar-Apr ice",NA
2010,53,-159.75,"Jan-Feb ice",NA
2010,53,-159.75,"Mar-Apr ice",NA
2010,53,-159.5,"Jan-Feb ice",NA
2010,53,-159.5,"Mar-Apr ice",NA
2010,53,-159.25,"Jan-Feb ice",NA
2010,53,-159.25,"Mar-Apr ice",NA
2010,53,-159,"Jan-Feb ice",NA
2010,53,-159,"Mar-Apr ice",NA
2010,53,-158.75,"Jan-Feb ice",NA
2010,53,-158.75,"Mar-Apr ice",NA
2010,53,-158.5,"Jan-Feb ice",NA
2010,53,-158.5,"Mar-Apr ice",NA
2010,53,-158.25,"Jan-Feb ice",NA
2010,53,-158.25,"Mar-Apr ice",NA
2010,53,-158,"Jan-Feb ice",NA
2010,53,-158,"Mar-Apr ice",NA
2010,53,-157.75,"Jan-Feb ice",NA
2010,53,-157.75,"Mar-Apr ice",NA
2010,53,-157.5,"Jan-Feb ice",NA
2010,53,-157.5,"Mar-Apr ice",NA
2010,53,-157.25,"Jan-Feb ice",NA
2010,53,-157.25,"Mar-Apr ice",NA
2010,53,-157,"Jan-Feb ice",NA
2010,53,-157,"Mar-Apr ice",NA
2010,53,-156.75,"Jan-Feb ice",NA
2010,53,-156.75,"Mar-Apr ice",NA
2010,53,-156.5,"Jan-Feb ice",NA
2010,53,-156.5,"Mar-Apr ice",NA
2010,53,-156.25,"Jan-Feb ice",NA
2010,53,-156.25,"Mar-Apr ice",NA
2010,53,-156,"Jan-Feb ice",NA
2010,53,-156,"Mar-Apr ice",NA
2010,53,-155.75,"Jan-Feb ice",NA
2010,53,-155.75,"Mar-Apr ice",NA
2010,53,-155.5,"Jan-Feb ice",NA
2010,53,-155.5,"Mar-Apr ice",NA
2010,53,-155.25,"Jan-Feb ice",NA
2010,53,-155.25,"Mar-Apr ice",NA
2010,53,-155,"Jan-Feb ice",NA
2010,53,-155,"Mar-Apr ice",NA
2010,53,-154.75,"Jan-Feb ice",NA
2010,53,-154.75,"Mar-Apr ice",NA
2010,53,-154.5,"Jan-Feb ice",NA
2010,53,-154.5,"Mar-Apr ice",NA
2010,53,-154.25,"Jan-Feb ice",NA
2010,53,-154.25,"Mar-Apr ice",NA
2010,53,-154,"Jan-Feb ice",NA
2010,53,-154,"Mar-Apr ice",NA
2010,53.25,-182,"Jan-Feb ice",NA
2010,53.25,-182,"Mar-Apr ice",NA
2010,53.25,-181.75,"Jan-Feb ice",NA
2010,53.25,-181.75,"Mar-Apr ice",NA
2010,53.25,-181.5,"Jan-Feb ice",NA
2010,53.25,-181.5,"Mar-Apr ice",NA
2010,53.25,-181.25,"Jan-Feb ice",NA
2010,53.25,-181.25,"Mar-Apr ice",NA
2010,53.25,-181,"Jan-Feb ice",NA
2010,53.25,-181,"Mar-Apr ice",NA
2010,53.25,-180.75,"Jan-Feb ice",NA
2010,53.25,-180.75,"Mar-Apr ice",NA
2010,53.25,-180.5,"Jan-Feb ice",NA
2010,53.25,-180.5,"Mar-Apr ice",NA
2010,53.25,-180.25,"Jan-Feb ice",NA
2010,53.25,-180.25,"Mar-Apr ice",NA
2010,53.25,-180,"Jan-Feb ice",NA
2010,53.25,-180,"Mar-Apr ice",NA
2010,53.25,-179.75,"Jan-Feb ice",NA
2010,53.25,-179.75,"Mar-Apr ice",NA
2010,53.25,-179.5,"Jan-Feb ice",NA
2010,53.25,-179.5,"Mar-Apr ice",NA
2010,53.25,-179.25,"Jan-Feb ice",NA
2010,53.25,-179.25,"Mar-Apr ice",NA
2010,53.25,-179,"Jan-Feb ice",NA
2010,53.25,-179,"Mar-Apr ice",NA
2010,53.25,-178.75,"Jan-Feb ice",NA
2010,53.25,-178.75,"Mar-Apr ice",NA
2010,53.25,-178.5,"Jan-Feb ice",NA
2010,53.25,-178.5,"Mar-Apr ice",NA
2010,53.25,-178.25,"Jan-Feb ice",NA
2010,53.25,-178.25,"Mar-Apr ice",NA
2010,53.25,-178,"Jan-Feb ice",NA
2010,53.25,-178,"Mar-Apr ice",NA
2010,53.25,-177.75,"Jan-Feb ice",NA
2010,53.25,-177.75,"Mar-Apr ice",NA
2010,53.25,-177.5,"Jan-Feb ice",NA
2010,53.25,-177.5,"Mar-Apr ice",NA
2010,53.25,-177.25,"Jan-Feb ice",NA
2010,53.25,-177.25,"Mar-Apr ice",NA
2010,53.25,-177,"Jan-Feb ice",NA
2010,53.25,-177,"Mar-Apr ice",NA
2010,53.25,-176.75,"Jan-Feb ice",NA
2010,53.25,-176.75,"Mar-Apr ice",NA
2010,53.25,-176.5,"Jan-Feb ice",NA
2010,53.25,-176.5,"Mar-Apr ice",NA
2010,53.25,-176.25,"Jan-Feb ice",NA
2010,53.25,-176.25,"Mar-Apr ice",NA
2010,53.25,-176,"Jan-Feb ice",NA
2010,53.25,-176,"Mar-Apr ice",NA
2010,53.25,-175.75,"Jan-Feb ice",NA
2010,53.25,-175.75,"Mar-Apr ice",NA
2010,53.25,-175.5,"Jan-Feb ice",NA
2010,53.25,-175.5,"Mar-Apr ice",NA
2010,53.25,-175.25,"Jan-Feb ice",NA
2010,53.25,-175.25,"Mar-Apr ice",NA
2010,53.25,-175,"Jan-Feb ice",NA
2010,53.25,-175,"Mar-Apr ice",NA
2010,53.25,-174.75,"Jan-Feb ice",NA
2010,53.25,-174.75,"Mar-Apr ice",NA
2010,53.25,-174.5,"Jan-Feb ice",NA
2010,53.25,-174.5,"Mar-Apr ice",NA
2010,53.25,-174.25,"Jan-Feb ice",NA
2010,53.25,-174.25,"Mar-Apr ice",NA
2010,53.25,-174,"Jan-Feb ice",NA
2010,53.25,-174,"Mar-Apr ice",NA
2010,53.25,-173.75,"Jan-Feb ice",NA
2010,53.25,-173.75,"Mar-Apr ice",NA
2010,53.25,-173.5,"Jan-Feb ice",NA
2010,53.25,-173.5,"Mar-Apr ice",NA
2010,53.25,-173.25,"Jan-Feb ice",NA
2010,53.25,-173.25,"Mar-Apr ice",NA
2010,53.25,-173,"Jan-Feb ice",NA
2010,53.25,-173,"Mar-Apr ice",NA
2010,53.25,-172.75,"Jan-Feb ice",NA
2010,53.25,-172.75,"Mar-Apr ice",NA
2010,53.25,-172.5,"Jan-Feb ice",NA
2010,53.25,-172.5,"Mar-Apr ice",NA
2010,53.25,-172.25,"Jan-Feb ice",NA
2010,53.25,-172.25,"Mar-Apr ice",NA
2010,53.25,-172,"Jan-Feb ice",NA
2010,53.25,-172,"Mar-Apr ice",NA
2010,53.25,-171.75,"Jan-Feb ice",NA
2010,53.25,-171.75,"Mar-Apr ice",NA
2010,53.25,-171.5,"Jan-Feb ice",NA
2010,53.25,-171.5,"Mar-Apr ice",NA
2010,53.25,-171.25,"Jan-Feb ice",NA
2010,53.25,-171.25,"Mar-Apr ice",NA
2010,53.25,-171,"Jan-Feb ice",NA
2010,53.25,-171,"Mar-Apr ice",NA
2010,53.25,-170.75,"Jan-Feb ice",NA
2010,53.25,-170.75,"Mar-Apr ice",NA
2010,53.25,-170.5,"Jan-Feb ice",NA
2010,53.25,-170.5,"Mar-Apr ice",NA
2010,53.25,-170.25,"Jan-Feb ice",NA
2010,53.25,-170.25,"Mar-Apr ice",NA
2010,53.25,-170,"Jan-Feb ice",NA
2010,53.25,-170,"Mar-Apr ice",NA
2010,53.25,-169.75,"Jan-Feb ice",NA
2010,53.25,-169.75,"Mar-Apr ice",NA
2010,53.25,-169.5,"Jan-Feb ice",NA
2010,53.25,-169.5,"Mar-Apr ice",NA
2010,53.25,-169.25,"Jan-Feb ice",NA
2010,53.25,-169.25,"Mar-Apr ice",NA
2010,53.25,-169,"Jan-Feb ice",NA
2010,53.25,-169,"Mar-Apr ice",NA
2010,53.25,-168.75,"Jan-Feb ice",NA
2010,53.25,-168.75,"Mar-Apr ice",NA
2010,53.25,-168,"Jan-Feb ice",NA
2010,53.25,-168,"Mar-Apr ice",NA
2010,53.25,-167.75,"Jan-Feb ice",NA
2010,53.25,-167.75,"Mar-Apr ice",NA
2010,53.25,-167.5,"Jan-Feb ice",NA
2010,53.25,-167.5,"Mar-Apr ice",NA
2010,53.25,-167.25,"Jan-Feb ice",NA
2010,53.25,-167.25,"Mar-Apr ice",NA
2010,53.25,-167,"Jan-Feb ice",NA
2010,53.25,-167,"Mar-Apr ice",NA
2010,53.25,-166.75,"Jan-Feb ice",NA
2010,53.25,-166.75,"Mar-Apr ice",NA
2010,53.25,-166.5,"Jan-Feb ice",NA
2010,53.25,-166.5,"Mar-Apr ice",NA
2010,53.25,-166.25,"Jan-Feb ice",NA
2010,53.25,-166.25,"Mar-Apr ice",NA
2010,53.25,-166,"Jan-Feb ice",NA
2010,53.25,-166,"Mar-Apr ice",NA
2010,53.25,-165.75,"Jan-Feb ice",NA
2010,53.25,-165.75,"Mar-Apr ice",NA
2010,53.25,-165.5,"Jan-Feb ice",NA
2010,53.25,-165.5,"Mar-Apr ice",NA
2010,53.25,-165.25,"Jan-Feb ice",NA
2010,53.25,-165.25,"Mar-Apr ice",NA
2010,53.25,-165,"Jan-Feb ice",NA
2010,53.25,-165,"Mar-Apr ice",NA
2010,53.25,-164.75,"Jan-Feb ice",NA
2010,53.25,-164.75,"Mar-Apr ice",NA
2010,53.25,-164.5,"Jan-Feb ice",NA
2010,53.25,-164.5,"Mar-Apr ice",NA
2010,53.25,-164.25,"Jan-Feb ice",NA
2010,53.25,-164.25,"Mar-Apr ice",NA
2010,53.25,-164,"Jan-Feb ice",NA
2010,53.25,-164,"Mar-Apr ice",NA
2010,53.25,-163.75,"Jan-Feb ice",NA
2010,53.25,-163.75,"Mar-Apr ice",NA
2010,53.25,-163.5,"Jan-Feb ice",NA
2010,53.25,-163.5,"Mar-Apr ice",NA
2010,53.25,-163.25,"Jan-Feb ice",NA
2010,53.25,-163.25,"Mar-Apr ice",NA
2010,53.25,-163,"Jan-Feb ice",NA
2010,53.25,-163,"Mar-Apr ice",NA
2010,53.25,-162.75,"Jan-Feb ice",NA
2010,53.25,-162.75,"Mar-Apr ice",NA
2010,53.25,-162.5,"Jan-Feb ice",NA
2010,53.25,-162.5,"Mar-Apr ice",NA
2010,53.25,-162.25,"Jan-Feb ice",NA
2010,53.25,-162.25,"Mar-Apr ice",NA
2010,53.25,-162,"Jan-Feb ice",NA
2010,53.25,-162,"Mar-Apr ice",NA
2010,53.25,-161.75,"Jan-Feb ice",NA
2010,53.25,-161.75,"Mar-Apr ice",NA
2010,53.25,-161.5,"Jan-Feb ice",NA
2010,53.25,-161.5,"Mar-Apr ice",NA
2010,53.25,-161.25,"Jan-Feb ice",NA
2010,53.25,-161.25,"Mar-Apr ice",NA
2010,53.25,-161,"Jan-Feb ice",NA
2010,53.25,-161,"Mar-Apr ice",NA
2010,53.25,-160.75,"Jan-Feb ice",NA
2010,53.25,-160.75,"Mar-Apr ice",NA
2010,53.25,-160.5,"Jan-Feb ice",NA
2010,53.25,-160.5,"Mar-Apr ice",NA
2010,53.25,-160.25,"Jan-Feb ice",NA
2010,53.25,-160.25,"Mar-Apr ice",NA
2010,53.25,-160,"Jan-Feb ice",NA
2010,53.25,-160,"Mar-Apr ice",NA
2010,53.25,-159.75,"Jan-Feb ice",NA
2010,53.25,-159.75,"Mar-Apr ice",NA
2010,53.25,-159.5,"Jan-Feb ice",NA
2010,53.25,-159.5,"Mar-Apr ice",NA
2010,53.25,-159.25,"Jan-Feb ice",NA
2010,53.25,-159.25,"Mar-Apr ice",NA
2010,53.25,-159,"Jan-Feb ice",NA
2010,53.25,-159,"Mar-Apr ice",NA
2010,53.25,-158.75,"Jan-Feb ice",NA
2010,53.25,-158.75,"Mar-Apr ice",NA
2010,53.25,-158.5,"Jan-Feb ice",NA
2010,53.25,-158.5,"Mar-Apr ice",NA
2010,53.25,-158.25,"Jan-Feb ice",NA
2010,53.25,-158.25,"Mar-Apr ice",NA
2010,53.25,-158,"Jan-Feb ice",NA
2010,53.25,-158,"Mar-Apr ice",NA
2010,53.25,-157.75,"Jan-Feb ice",NA
2010,53.25,-157.75,"Mar-Apr ice",NA
2010,53.25,-157.5,"Jan-Feb ice",NA
2010,53.25,-157.5,"Mar-Apr ice",NA
2010,53.25,-157.25,"Jan-Feb ice",NA
2010,53.25,-157.25,"Mar-Apr ice",NA
2010,53.25,-157,"Jan-Feb ice",NA
2010,53.25,-157,"Mar-Apr ice",NA
2010,53.25,-156.75,"Jan-Feb ice",NA
2010,53.25,-156.75,"Mar-Apr ice",NA
2010,53.25,-156.5,"Jan-Feb ice",NA
2010,53.25,-156.5,"Mar-Apr ice",NA
2010,53.25,-156.25,"Jan-Feb ice",NA
2010,53.25,-156.25,"Mar-Apr ice",NA
2010,53.25,-156,"Jan-Feb ice",NA
2010,53.25,-156,"Mar-Apr ice",NA
2010,53.25,-155.75,"Jan-Feb ice",NA
2010,53.25,-155.75,"Mar-Apr ice",NA
2010,53.25,-155.5,"Jan-Feb ice",NA
2010,53.25,-155.5,"Mar-Apr ice",NA
2010,53.25,-155.25,"Jan-Feb ice",NA
2010,53.25,-155.25,"Mar-Apr ice",NA
2010,53.25,-155,"Jan-Feb ice",NA
2010,53.25,-155,"Mar-Apr ice",NA
2010,53.25,-154.75,"Jan-Feb ice",NA
2010,53.25,-154.75,"Mar-Apr ice",NA
2010,53.25,-154.5,"Jan-Feb ice",NA
2010,53.25,-154.5,"Mar-Apr ice",NA
2010,53.25,-154.25,"Jan-Feb ice",NA
2010,53.25,-154.25,"Mar-Apr ice",NA
2010,53.25,-154,"Jan-Feb ice",NA
2010,53.25,-154,"Mar-Apr ice",NA
2010,53.5,-182,"Jan-Feb ice",NA
2010,53.5,-182,"Mar-Apr ice",NA
2010,53.5,-181.75,"Jan-Feb ice",NA
2010,53.5,-181.75,"Mar-Apr ice",NA
2010,53.5,-181.5,"Jan-Feb ice",NA
2010,53.5,-181.5,"Mar-Apr ice",NA
2010,53.5,-181.25,"Jan-Feb ice",NA
2010,53.5,-181.25,"Mar-Apr ice",NA
2010,53.5,-181,"Jan-Feb ice",NA
2010,53.5,-181,"Mar-Apr ice",NA
2010,53.5,-180.75,"Jan-Feb ice",NA
2010,53.5,-180.75,"Mar-Apr ice",NA
2010,53.5,-180.5,"Jan-Feb ice",NA
2010,53.5,-180.5,"Mar-Apr ice",NA
2010,53.5,-180.25,"Jan-Feb ice",NA
2010,53.5,-180.25,"Mar-Apr ice",NA
2010,53.5,-180,"Jan-Feb ice",NA
2010,53.5,-180,"Mar-Apr ice",NA
2010,53.5,-179.75,"Jan-Feb ice",NA
2010,53.5,-179.75,"Mar-Apr ice",NA
2010,53.5,-179.5,"Jan-Feb ice",NA
2010,53.5,-179.5,"Mar-Apr ice",NA
2010,53.5,-179.25,"Jan-Feb ice",NA
2010,53.5,-179.25,"Mar-Apr ice",NA
2010,53.5,-179,"Jan-Feb ice",NA
2010,53.5,-179,"Mar-Apr ice",NA
2010,53.5,-178.75,"Jan-Feb ice",NA
2010,53.5,-178.75,"Mar-Apr ice",NA
2010,53.5,-178.5,"Jan-Feb ice",NA
2010,53.5,-178.5,"Mar-Apr ice",NA
2010,53.5,-178.25,"Jan-Feb ice",NA
2010,53.5,-178.25,"Mar-Apr ice",NA
2010,53.5,-178,"Jan-Feb ice",NA
2010,53.5,-178,"Mar-Apr ice",NA
2010,53.5,-177.75,"Jan-Feb ice",NA
2010,53.5,-177.75,"Mar-Apr ice",NA
2010,53.5,-177.5,"Jan-Feb ice",NA
2010,53.5,-177.5,"Mar-Apr ice",NA
2010,53.5,-177.25,"Jan-Feb ice",NA
2010,53.5,-177.25,"Mar-Apr ice",NA
2010,53.5,-177,"Jan-Feb ice",NA
2010,53.5,-177,"Mar-Apr ice",NA
2010,53.5,-176.75,"Jan-Feb ice",NA
2010,53.5,-176.75,"Mar-Apr ice",NA
2010,53.5,-176.5,"Jan-Feb ice",NA
2010,53.5,-176.5,"Mar-Apr ice",NA
2010,53.5,-176.25,"Jan-Feb ice",NA
2010,53.5,-176.25,"Mar-Apr ice",NA
2010,53.5,-176,"Jan-Feb ice",NA
2010,53.5,-176,"Mar-Apr ice",NA
2010,53.5,-175.75,"Jan-Feb ice",NA
2010,53.5,-175.75,"Mar-Apr ice",NA
2010,53.5,-175.5,"Jan-Feb ice",NA
2010,53.5,-175.5,"Mar-Apr ice",NA
2010,53.5,-175.25,"Jan-Feb ice",NA
2010,53.5,-175.25,"Mar-Apr ice",NA
2010,53.5,-175,"Jan-Feb ice",NA
2010,53.5,-175,"Mar-Apr ice",NA
2010,53.5,-174.75,"Jan-Feb ice",NA
2010,53.5,-174.75,"Mar-Apr ice",NA
2010,53.5,-174.5,"Jan-Feb ice",NA
2010,53.5,-174.5,"Mar-Apr ice",NA
2010,53.5,-174.25,"Jan-Feb ice",NA
2010,53.5,-174.25,"Mar-Apr ice",NA
2010,53.5,-174,"Jan-Feb ice",NA
2010,53.5,-174,"Mar-Apr ice",NA
2010,53.5,-173.75,"Jan-Feb ice",NA
2010,53.5,-173.75,"Mar-Apr ice",NA
2010,53.5,-173.5,"Jan-Feb ice",NA
2010,53.5,-173.5,"Mar-Apr ice",NA
2010,53.5,-173.25,"Jan-Feb ice",NA
2010,53.5,-173.25,"Mar-Apr ice",NA
2010,53.5,-173,"Jan-Feb ice",NA
2010,53.5,-173,"Mar-Apr ice",NA
2010,53.5,-172.75,"Jan-Feb ice",NA
2010,53.5,-172.75,"Mar-Apr ice",NA
2010,53.5,-172.5,"Jan-Feb ice",NA
2010,53.5,-172.5,"Mar-Apr ice",NA
2010,53.5,-172.25,"Jan-Feb ice",NA
2010,53.5,-172.25,"Mar-Apr ice",NA
2010,53.5,-172,"Jan-Feb ice",NA
2010,53.5,-172,"Mar-Apr ice",NA
2010,53.5,-171.75,"Jan-Feb ice",NA
2010,53.5,-171.75,"Mar-Apr ice",NA
2010,53.5,-171.5,"Jan-Feb ice",NA
2010,53.5,-171.5,"Mar-Apr ice",NA
2010,53.5,-171.25,"Jan-Feb ice",NA
2010,53.5,-171.25,"Mar-Apr ice",NA
2010,53.5,-171,"Jan-Feb ice",NA
2010,53.5,-171,"Mar-Apr ice",NA
2010,53.5,-170.75,"Jan-Feb ice",NA
2010,53.5,-170.75,"Mar-Apr ice",NA
2010,53.5,-170.5,"Jan-Feb ice",NA
2010,53.5,-170.5,"Mar-Apr ice",NA
2010,53.5,-170.25,"Jan-Feb ice",NA
2010,53.5,-170.25,"Mar-Apr ice",NA
2010,53.5,-170,"Jan-Feb ice",NA
2010,53.5,-170,"Mar-Apr ice",NA
2010,53.5,-169.75,"Jan-Feb ice",NA
2010,53.5,-169.75,"Mar-Apr ice",NA
2010,53.5,-169.5,"Jan-Feb ice",NA
2010,53.5,-169.5,"Mar-Apr ice",NA
2010,53.5,-169.25,"Jan-Feb ice",NA
2010,53.5,-169.25,"Mar-Apr ice",NA
2010,53.5,-169,"Jan-Feb ice",NA
2010,53.5,-169,"Mar-Apr ice",NA
2010,53.5,-168.75,"Jan-Feb ice",NA
2010,53.5,-168.75,"Mar-Apr ice",NA
2010,53.5,-168.5,"Jan-Feb ice",NA
2010,53.5,-168.5,"Mar-Apr ice",NA
2010,53.5,-168.25,"Jan-Feb ice",NA
2010,53.5,-168.25,"Mar-Apr ice",NA
2010,53.5,-168,"Jan-Feb ice",NA
2010,53.5,-168,"Mar-Apr ice",NA
2010,53.5,-167.75,"Jan-Feb ice",NA
2010,53.5,-167.75,"Mar-Apr ice",NA
2010,53.5,-167.5,"Jan-Feb ice",NA
2010,53.5,-167.5,"Mar-Apr ice",NA
2010,53.5,-167.25,"Jan-Feb ice",NA
2010,53.5,-167.25,"Mar-Apr ice",NA
2010,53.5,-166.75,"Jan-Feb ice",NA
2010,53.5,-166.75,"Mar-Apr ice",NA
2010,53.5,-166.5,"Jan-Feb ice",NA
2010,53.5,-166.5,"Mar-Apr ice",NA
2010,53.5,-166.25,"Jan-Feb ice",NA
2010,53.5,-166.25,"Mar-Apr ice",NA
2010,53.5,-166,"Jan-Feb ice",NA
2010,53.5,-166,"Mar-Apr ice",NA
2010,53.5,-165.75,"Jan-Feb ice",NA
2010,53.5,-165.75,"Mar-Apr ice",NA
