"","YEAR","SPECIES","DISTRICT","SIZE_5MM","denom","num","PROP_MATURE"
"362",2002,"SNOW","ALL",97.5,1715.27216476809,987.949507824128,0.575972448056196
"363",2002,"SNOW","ALL",102.5,1106.3951954165,858.275939358269,0.775740840988716
"364",2002,"SNOW","ALL",107.5,611.278678429649,553.730713801899,0.905856417607125
"365",2002,"SNOW","ALL",112.5,309.756777743213,294.482318204192,0.950688860949853
"366",2002,"SNOW","ALL",117.5,111.403737881354,107.451858398904,0.964526509095604
"367",2002,"SNOW","ALL",122.5,80.8173213455916,79.5738371514825,0.984613642553288
"368",2002,"SNOW","ALL",127.5,36.1590141979723,35.8283538607889,0.990855382965556
"369",2002,"SNOW","ALL",132.5,2.33739545347478,2.31472361801711,0.990300385232647
"370",2002,"SNOW","ALL",142.5,1.13513509922065,1.13422698811822,0.999199997336834
"371",2003,"SNOW","ALL",7.5,745.608043127085,0.000177976932918032,2.38700392999511e-07
"372",2003,"SNOW","ALL",12.5,971.206563059016,0.0187551460341159,1.93111813155821e-05
"373",2003,"SNOW","ALL",17.5,23078.188859178,1.408968432476,6.10519500067121e-05
"374",2003,"SNOW","ALL",22.5,8477.20376314112,0.220206812118389,2.59763500171894e-05
"375",2003,"SNOW","ALL",27.5,7547.53230282125,0.747490946168658,9.90377935698596e-05
"376",2003,"SNOW","ALL",32.5,16517.4389003787,12.3251687990072,0.000746191275375303
"377",2003,"SNOW","ALL",37.5,16840.9200462566,54.2839328862181,0.00322333534849151
"378",2003,"SNOW","ALL",42.5,12026.3186046921,133.833472319201,0.0111283824018254
"379",2003,"SNOW","ALL",47.5,16556.8358998159,590.823661070177,0.0356845755218692
"380",2003,"SNOW","ALL",52.5,8479.87934142312,623.763496719861,0.0735580627513008
"381",2003,"SNOW","ALL",57.5,6354.29008873567,793.296962676301,0.124844310158674
"382",2003,"SNOW","ALL",62.5,4634.35210689051,626.247651905509,0.135131651083305
"383",2003,"SNOW","ALL",67.5,4534.8624900962,781.617506514351,0.172357487844746
"384",2003,"SNOW","ALL",72.5,3748.52551077947,816.601615742599,0.217846087320023
"385",2003,"SNOW","ALL",77.5,3426.54495936914,911.994691684861,0.266155764041913
"386",2003,"SNOW","ALL",82.5,2746.07811562033,697.35673209994,0.253946429321589
"387",2003,"SNOW","ALL",87.5,2336.13323099964,634.689121076077,0.271683614895753
"388",2003,"SNOW","ALL",92.5,2210.69358589639,716.050872124892,0.323903265786401
"389",2003,"SNOW","ALL",97.5,1741.18620809218,801.29885960583,0.460202852447248
"390",2003,"SNOW","ALL",102.5,969.777018737004,675.910254487776,0.696974914262304
"391",2003,"SNOW","ALL",107.5,750.275783714327,635.56742574411,0.847111741495454
"392",2003,"SNOW","ALL",112.5,558.473476103159,503.014820009408,0.900695989215596
"393",2003,"SNOW","ALL",117.5,326.355022635402,302.516660361595,0.926955736481988
"394",2003,"SNOW","ALL",122.5,159.772716066932,151.411446603823,0.947667726574756
"395",2003,"SNOW","ALL",127.5,43.5792109978482,42.659352394425,0.978892261186908
"396",2003,"SNOW","ALL",132.5,5.84348863368694,5.74234878529816,0.982691872145396
"397",2003,"SNOW","ALL",137.5,1.1517941699796,1.15072984464123,0.999075941373812
"398",2004,"SNOW","ALL",12.5,878.149447872116,0.0022807505139532,2.5972236496644e-06
"399",2004,"SNOW","ALL",17.5,2027.36154931086,0.111405542728978,5.49509991283239e-05
"400",2004,"SNOW","ALL",22.5,10711.024409504,0.375349640467237,3.50432998858806e-05
"401",2004,"SNOW","ALL",27.5,8541.17171408765,5.992003852884,0.000701543541502731
"402",2004,"SNOW","ALL",32.5,47131.8669911378,133.520743665876,0.00283291862151318
"403",2004,"SNOW","ALL",37.5,64087.8345515842,821.28285206852,0.0128149571258719
"404",2004,"SNOW","ALL",42.5,18843.694534681,381.480427948756,0.0202444604080509
"405",2004,"SNOW","ALL",47.5,11015.8680680737,318.296089077987,0.0288943265397737
"406",2004,"SNOW","ALL",52.5,8603.78302660423,644.050645671142,0.0748566814945981
"407",2004,"SNOW","ALL",57.5,7523.73628429792,1168.50785458772,0.155309517829114
"408",2004,"SNOW","ALL",62.5,10489.1511736878,2495.76884025919,0.237938113287934
"409",2004,"SNOW","ALL",67.5,6557.31663029446,1965.98033506147,0.299814763554156
"410",2004,"SNOW","ALL",72.5,2437.63253469542,908.00037750606,0.372492721762722
"411",2004,"SNOW","ALL",77.5,2171.87793371197,950.430311188213,0.437607609725941
"412",2004,"SNOW","ALL",82.5,1594.73039935334,748.00104518131,0.469045454632722
"413",2004,"SNOW","ALL",87.5,827.810709153948,363.628004727669,0.439264678152461
"414",2004,"SNOW","ALL",92.5,953.442181997629,471.839190500133,0.494879709969981
"415",2004,"SNOW","ALL",97.5,773.67568454376,493.093626997621,0.637338922301016
"416",2004,"SNOW","ALL",102.5,593.953520266287,468.743040835024,0.789191451588456
"417",2004,"SNOW","ALL",107.5,521.976288127654,470.552661298883,0.901482829779052
"418",2004,"SNOW","ALL",112.5,486.232481445857,457.782014113555,0.941487933410574
"419",2004,"SNOW","ALL",117.5,417.668803990976,398.160121254995,0.953291501425129
"420",2004,"SNOW","ALL",122.5,288.151543223156,279.603536031541,0.970335028936508
"421",2004,"SNOW","ALL",127.5,98.7728395016228,96.9461958394463,0.981506619923117
"422",2004,"SNOW","ALL",132.5,26.5296721364841,26.2475766554779,0.989366793545172
"423",2004,"SNOW","ALL",137.5,10.5715124303237,10.5142728355422,0.994585486688037
"424",2004,"SNOW","ALL",142.5,2.51046478543639,2.48592151582858,0.990223615264317
"425",2005,"SNOW","ALL",12.5,109.318152136845,0.000335698820568609,3.07084243564947e-06
"426",2005,"SNOW","ALL",17.5,393.008639495034,0.0264352119709348,6.72636917216391e-05
"427",2005,"SNOW","ALL",22.5,925.894894157656,0.0959263290626878,0.000103603907601152
"428",2005,"SNOW","ALL",27.5,3223.87460334017,5.63098250509778,0.00174665059840221
"429",2005,"SNOW","ALL",32.5,9023.27484328007,41.1872164772944,0.00456455302455603
"430",2005,"SNOW","ALL",37.5,8534.45612024314,110.816784559328,0.0129846334667394
"431",2005,"SNOW","ALL",42.5,24943.4898907096,757.824929642021,0.0303816720499997
"432",2005,"SNOW","ALL",47.5,19354.9180014466,2224.81250638172,0.114948175250106
"433",2005,"SNOW","ALL",52.5,16135.4361546648,3280.24658230533,0.203294571703103
"434",2005,"SNOW","ALL",57.5,14456.9197599176,2971.78755790815,0.205561600068333
"435",2005,"SNOW","ALL",62.5,20690.2896575765,5122.10143248273,0.247560644014816
"436",2005,"SNOW","ALL",67.5,17367.5552239441,5594.92416574984,0.32214805674182
"437",2005,"SNOW","ALL",72.5,8543.21658857621,3510.87519350696,0.410954721457211
"438",2005,"SNOW","ALL",77.5,6791.29260280708,3250.87129185294,0.47868226006184
"439",2005,"SNOW","ALL",82.5,8504.25652643265,4195.56063252123,0.493348315573586
"440",2005,"SNOW","ALL",87.5,6715.06000398992,3435.16411278506,0.51156119390504
"441",2005,"SNOW","ALL",92.5,3158.2190357451,1717.11610092154,0.543697597122625
"442",2005,"SNOW","ALL",97.5,1179.00720028858,796.393989754115,0.67547847846831
"443",2005,"SNOW","ALL",102.5,636.528740795213,545.93137696651,0.857669641569492
"444",2005,"SNOW","ALL",107.5,354.665130878827,331.077914527609,0.933494402754591
"445",2005,"SNOW","ALL",112.5,378.64972639911,367.258808388677,0.969917004512961
"446",2005,"SNOW","ALL",117.5,339.029492362574,330.396847374335,0.974537185753129
"447",2005,"SNOW","ALL",122.5,240.447766806724,237.295806855219,0.986891290389738
