"","YEAR","SPECIES","DISTRICT","SIZE_5MM","denom","num","PROP_MATURE"
"409",2004,"SNOW","ALL",67.5,8595.4502331074,2577.04216166085,0.299814680065829
"410",2004,"SNOW","ALL",72.5,2751.26244694848,1024.82498766953,0.372492631085123
"411",2004,"SNOW","ALL",77.5,2066.13905494034,904.157979643609,0.43760751604868
"412",2004,"SNOW","ALL",82.5,1338.18366539526,627.668841527454,0.469045361827862
"413",2004,"SNOW","ALL",87.5,683.475995200549,300.226804327195,0.43926459222478
"414",2004,"SNOW","ALL",92.5,857.847866400362,424.531427382121,0.494879621445593
"415",2004,"SNOW","ALL",97.5,771.575877799779,491.755277427142,0.637338843237854
"416",2004,"SNOW","ALL",102.5,618.941993879986,488.463693928242,0.789191392340646
"417",2004,"SNOW","ALL",107.5,542.652474077473,489.191869114098,0.901482795127285
"418",2004,"SNOW","ALL",112.5,515.16827129848,485.024699804893,0.94148791147869
"419",2004,"SNOW","ALL",117.5,467.752041558975,445.904037643027,0.953291483575078
"420",2004,"SNOW","ALL",122.5,328.056786569024,318.324987673963,0.970335017309529
"421",2004,"SNOW","ALL",127.5,101.67305482809,99.7927756274528,0.981506612505972
"422",2004,"SNOW","ALL",132.5,22.3768564874343,22.1389186567179,0.989366789260588
"423",2004,"SNOW","ALL",137.5,7.16994279281033,7.13112102627223,0.994585484478755
"424",2004,"SNOW","ALL",142.5,1.36912806109909,1.35574293295025,0.99022361126826
"425",2005,"SNOW","ALL",12.5,8007.11202204777,0.0245885687767592,3.07084111088418e-06
"426",2005,"SNOW","ALL",17.5,10067.1070826831,0.677150495228171,6.72636627053435e-05
"427",2005,"SNOW","ALL",22.5,8294.36700553555,0.859328462183786,0.000103603862912056
"428",2005,"SNOW","ALL",27.5,10099.9370716081,17.6410535483004,0.00174664984773926
"429",2005,"SNOW","ALL",32.5,10550.8810340874,48.1600353678136,0.00456455107513961
"430",2005,"SNOW","ALL",37.5,5334.95620458862,69.2724219198797,0.0129846280388016
"431",2005,"SNOW","ALL",42.5,14165.2416812054,430.363556205828,0.0303816599738526
"432",2005,"SNOW","ALL",47.5,14682.0626260054,1687.67573096079,0.114948135963643
"433",2005,"SNOW","ALL",52.5,17665.1523226118,3591.22851124044,0.20329451145709
"434",2005,"SNOW","ALL",57.5,19782.3044022106,4066.48090273245,0.205561537223036
"435",2005,"SNOW","ALL",62.5,29470.5277574758,7295.74060833964,0.247560568591749
"436",2005,"SNOW","ALL",67.5,22765.7081417239,7333.92660745658,0.322147967539622
"437",2005,"SNOW","ALL",72.5,9642.40124044533,3962.58936238716,0.410954622564966
"438",2005,"SNOW","ALL",77.5,6460.65539061183,3092.60046857027,0.478682158634281
"439",2005,"SNOW","ALL",82.5,7136.16368924671,3520.61360901811,0.493348213736077
"440",2005,"SNOW","ALL",87.5,5544.24129611603,2836.21813128084,0.511561091914908
"441",2005,"SNOW","ALL",92.5,2841.56869980573,1544.95379126037,0.54369749757097
"442",2005,"SNOW","ALL",97.5,1175.80729712525,794.232424210892,0.67547839357072
"443",2005,"SNOW","ALL",102.5,663.308414794941,568.89945815474,0.857669593006162
"444",2005,"SNOW","ALL",107.5,368.713895856776,344.192348620555,0.933494377315938
"445",2005,"SNOW","ALL",112.5,401.183245505562,389.1144468513,0.969916992323412
"446",2005,"SNOW","ALL",117.5,379.682982511482,370.015181315998,0.974537175378431
"447",2005,"SNOW","ALL",122.5,273.746657172069,270.158190234092,0.986891284901714
"448",2005,"SNOW","ALL",127.5,173.564457098042,172.489104751345,0.993804305531924
"449",2005,"SNOW","ALL",132.5,49.9311002068447,49.7520972587204,0.996415000923617
"450",2005,"SNOW","ALL",137.5,5.06824486511382,5.04908129639911,0.996218894464507
"451",2005,"SNOW","ALL",142.5,1.77077857929455,1.76757909536113,0.998193176735457
